Techs,Count
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'PowerShell']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'TS \\ TypeScript', 'Java', 'C']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Amazon Web Services \\ AWS']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'FastAPI', 'Make', 'Terraform', 'Ansible']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Go', 'Amazon Web Services \\ AWS', 'Angular', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'MySQL', 'jQuery', 'Make', 'Maven']",1
"['JS \\ javascript', 'PYTHON', 'Kotlin', 'MySQL', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'MySQL', 'Elasticsearch', 'React', 'Django', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'Node.js', 'React', 'Docker', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Angular', 'AngularJS', 'Make']",3
"['JS \\ javascript', 'PYTHON', 'SQL', 'Java', 'Rust', 'Amazon Web Services \\ AWS', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'PHP', 'Go', 'MySQL', 'jQuery']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'TS \\ TypeScript', 'Docker', 'Kubernetes', 'Terraform']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Vue.js', 'Svelte', 'Terraform']",2
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'MongoDB', 'Elasticsearch', 'Make']",1
"['JS \\ javascript', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'React', 'Spring Boot', 'AngularJS']",1
"['JS \\ javascript', 'SQL', 'Java', 'Oracle', 'Angular', 'Spring Boot', 'Docker']",1
"['JS \\ javascript', 'SQL', 'Java', 'Oracle', 'OpenShift', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'SQL', 'Java', 'PostgreSQL', 'MariaDB', 'Oracle', 'Make']",1
"['JS \\ javascript', 'SQL', 'PHP', 'MySQL', 'Laravel', 'AngularJS', 'Make']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Azure', 'Node.js', 'Vue.js']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Next.js']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'PostgreSQL', 'MySQL', 'Amazon Web Services \\ AWS', 'Express']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Ada', 'MySQL', 'Node.js', 'React', 'Make']",2
"['JS \\ javascript', 'TS \\ TypeScript', 'Ada', 'React', 'Angular', 'Spring Boot', 'Maven']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Express', 'Make']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes', 'Puppet']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Flask', 'Django', 'Docker']",1
"['PYTHON', 'Bash', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Bash', 'PowerShell', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Kubernetes']",1
"['PYTHON', 'Bash', 'PowerShell', 'Amazon Web Services \\ AWS', 'Azure', 'Make', 'Terraform']",1
"['PYTHON', 'C#', 'Bash', 'Java', 'Go', 'Groovy', 'Make']",1
"['PYTHON', 'C#', 'TS \\ TypeScript', 'Java', 'R', 'Amazon Web Services \\ AWS', 'Terraform']",1
"['PYTHON', 'C++', 'Bash', 'C', 'Docker', 'Make', 'Google Test']",3
"['PYTHON', 'C++', 'C', 'Databricks', 'Amazon Web Services \\ AWS', 'Databricks', 'Make']",1
"['PYTHON', 'C++', 'C', 'MongoDB', 'Azure', 'React', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['PYTHON', 'C++', 'Java', 'C', 'Assembly', 'Zephyr', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'Go', 'Docker', 'Kubernetes']",1
"['PYTHON', 'C++', 'Java', 'C', 'Go', 'Docker', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'Bash', 'C', 'MATLAB', 'Docker']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Apex', 'Crystal', 'ASP.NET']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Erlang', 'MySQL', 'Kubernetes']",1
"['PYTHON', 'C++', 'SQL', 'C', 'MariaDB', 'Docker', 'Kubernetes']",1
"['PYTHON', 'C++', 'SQL', 'C', 'R', 'PostgreSQL', 'Docker']",1
"['PYTHON', 'C++', 'SQL', 'C', 'R', 'VBA', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'Go', 'Docker', 'Make', 'Kubernetes', 'Terraform', 'Ansible']",1
"['PYTHON', 'Groovy', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes', 'Ansible', 'Chef']",1
"['PYTHON', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'OpenShift', 'Docker']",1
"['PYTHON', 'Java', 'Go', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Java', 'Go', 'Oracle', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Make']",1
"['PYTHON', 'Java', 'Go', 'PostgreSQL', 'Docker', 'Make', 'Kubernetes']",2
"['PYTHON', 'Java', 'R', 'PostgreSQL', 'Spring Boot', 'Django', 'Make']",1
"['PYTHON', 'Java', 'Scala', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['PYTHON', 'Java', 'Scala', 'Databricks', 'Amazon Web Services \\ AWS', 'Databricks', 'Make']",1
"['PYTHON', 'MySQL', 'InfluxDB', 'Amazon Web Services \\ AWS', 'React', 'Flask', 'Docker']",1
"['PYTHON', 'PowerShell', 'Amazon Web Services \\ AWS', 'Azure', 'VMware', 'Docker', 'Kubernetes']",1
"['PYTHON', 'R', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Redis', 'BigQuery', 'Google Cloud \\ GCP', 'Make', 'Terraform', 'Composer']",1
"['PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make', 'Kubernetes']",1
"['PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'FastAPI']",1
"['PYTHON', 'SQL', 'Bash', 'Java', 'PowerShell', 'Oracle', 'Make']",1
"['PYTHON', 'SQL', 'Bash', 'MongoDB', 'React', 'Docker', 'Kubernetes']",2
"['PYTHON', 'SQL', 'BigQuery', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['PYTHON', 'SQL', 'Google Cloud \\ GCP', 'Express', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'SQL', 'Java', 'BigQuery', 'Google Cloud \\ GCP', 'Make', 'Terraform']",1
"['PYTHON', 'SQL', 'Java', 'R', 'Amazon Web Services \\ AWS', 'Azure', 'Make']",1
"['PYTHON', 'SQL', 'Java', 'Scala', 'Cassandra', 'Databricks', 'Databricks']",1
"['PYTHON', 'SQL', 'MongoDB', 'Redis', 'BigQuery', 'Google Cloud \\ GCP', 'Kubernetes']",1
"['PYTHON', 'SQL', 'Ruby', 'Amazon Web Services \\ AWS', 'Make', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'SQL', 'TS \\ TypeScript', 'PHP', 'PostgreSQL', 'MySQL', 'React']",1
"['Ruby', 'MySQL', 'Redis', 'Elasticsearch', 'React', 'Ruby on Rails', 'Docker']",1
"['Ruby', 'PostgreSQL', 'MySQL', 'Elasticsearch', 'H', 'Ruby on Rails', 'Make']",1
"['SQL', 'Bash', 'Java', 'PostgreSQL', 'Oracle', 'Docker', 'Kubernetes']",1
"['SQL', 'Go', 'Microsoft SQL Server', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['SQL', 'Go', 'Ruby', 'Amazon Web Services \\ AWS', 'React', 'Ruby on Rails', 'Make']",1
"['SQL', 'Go', 'Ruby', 'Snowflake', 'Amazon Web Services \\ AWS', 'Ruby on Rails', 'Make']",2
"['SQL', 'Go', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['SQL', 'Java', 'Go', 'Kotlin', 'Redis', 'Elasticsearch', 'Make']",1
"['SQL', 'Java', 'Go', 'Oracle', 'Amazon Web Services \\ AWS', 'jQuery', 'AngularJS']",2
"['SQL', 'Java', 'Oracle', 'Amazon Web Services \\ AWS', 'Spring Boot', 'Make', 'Terraform']",1
"['SQL', 'Java', 'Oracle', 'React', 'Angular', 'Docker', 'Kubernetes']",1
"['SQL', 'Java', 'R', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Kubernetes']",1
"['SQL', 'Java', 'R', 'Oracle', 'Angular', 'Make', 'Kubernetes']",1
"['SQL', 'Java', 'R', 'Oracle', 'Azure', 'Angular', 'Make']",2
"['SQL', 'Java', 'Redis', 'Oracle', 'Cassandra', 'Amazon Web Services \\ AWS', 'Azure']",1
"['SQL', 'Redis', 'Elasticsearch', 'Amazon Web Services \\ AWS', 'React', 'Make', 'Kubernetes']",1
"['SQL', 'TS \\ TypeScript', 'R', 'React', 'Express', 'AngularJS', 'Make']",1
"['TS \\ TypeScript', 'Java', 'Azure', 'React', 'Docker', 'Make', 'Kubernetes']",1
"['TS \\ TypeScript', 'Ruby', 'Amazon Web Services \\ AWS', 'React', 'Ruby on Rails', 'Docker', 'Make']",1
"['C#', 'SQL', 'PostgreSQL', 'MongoDB', 'Amazon Web Services \\ AWS', 'Azure', 'Angular', 'Pulumi']",1
"['C++', 'C', 'Go', 'Elasticsearch', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'VMware']",1
"['C++', 'C', 'Oracle', 'Azure', 'Google Cloud \\ GCP', 'Angular', 'ASP.NET', 'Make']",1
"['C++', 'C', 'Ruby', 'MySQL', 'React', 'Express', 'Ruby on Rails', 'Make']",1
"['C++', 'C#', 'Java', 'C', 'Go', 'Kotlin', 'Scala', 'Make']",1
"['C++', 'Java', 'C', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['C++', 'SQL', 'C', 'Azure', 'jQuery', 'Express', 'ASP.NET', 'Make']",1
"['C++', 'SQL', 'C', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'Express', 'Make']",1
"['C++', 'SQL', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['C++', 'SQL', 'Java', 'C', 'PostgreSQL', 'Angular', 'ASP.NET', 'Flutter']",1
"['C++', 'SQL', 'Java', 'C', 'Redis', 'Elasticsearch', 'Oracle', 'Docker']",1
"['C++', 'SQL', 'Java', 'C', 'Rust', 'Cassandra', 'Docker', 'Kubernetes']",1
"['C++', 'SQL', 'TS \\ TypeScript', 'C', 'Amazon Web Services \\ AWS', 'React', 'Make', 'Terraform']",2
"['C++', 'SQL', 'TS \\ TypeScript', 'C', 'Azure', 'React', 'Angular', 'ASP.NET']",1
"['C++', 'SQL', 'TS \\ TypeScript', 'C', 'MySQL', 'MariaDB', 'Snowflake', 'Make']",1
"['C++', 'SQL', 'TS \\ TypeScript', 'C', 'Oracle', 'Azure', 'Angular', 'AngularJS']",1
"['C++', 'SQL', 'TS \\ TypeScript', 'C', 'PowerShell', 'Azure', 'Angular', 'Make']",2
"['C++', 'TS \\ TypeScript', 'C', 'Azure', 'React', 'Docker', 'Make', 'Kubernetes']",1
"['C++', 'TS \\ TypeScript', 'C', 'Go', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['C++', 'TS \\ TypeScript', 'Java', 'C', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['Go', 'Ruby', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Ruby on Rails', 'Make', 'Terraform']",1
"['HTML \\ CSS', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'Swift', 'React', 'Make']",1
"['HTML \\ CSS', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'PHP', 'Make']",1
"['HTML \\ CSS', 'PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Redis', 'React', 'Flask']",1
"['HTML \\ CSS', 'PYTHON', 'SQL', 'MongoDB', 'Amazon Web Services \\ AWS', 'Azure', 'Angular', 'Docker']",1
"['Java', 'Apex', 'Zephyr', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Kubernetes', 'Terraform']",1
"['Java', 'Kotlin', 'Google Cloud \\ GCP', 'Express', 'Spring Boot', 'Docker', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'C#', 'SQL', 'PHP', 'Apex', 'MySQL', 'Azure', 'ASP.NET']",1
"['JS \\ javascript', 'C++', 'C', 'Ruby', 'Heroku', 'React', 'Ruby on Rails', 'Make']",1
"['JS \\ javascript', 'C++', 'C', 'Ruby', 'React', 'Express', 'Angular', 'Ruby on Rails']",1
"['JS \\ javascript', 'C++', 'C', 'Swift', 'SQLite', 'Amazon Web Services \\ AWS', 'Azure', 'Express']",1
"['JS \\ javascript', 'C++', 'Java', 'C', 'MongoDB', 'React', 'ASP.NET', 'Make']",2
"['JS \\ javascript', 'C++', 'Java', 'C', 'PHP', 'React', 'Angular', 'Vue.js']",1
"['JS \\ javascript', 'C++', 'Java', 'C', 'PostgreSQL', 'Oracle', 'OpenShift', 'React']",1
"['JS \\ javascript', 'C++', 'Java', 'C', 'Scala', 'React', 'AngularJS', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Angular', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Express', 'Angular', 'ASP.NET']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'PowerShell', 'Microsoft SQL Server', 'jQuery', 'ASP.NET']",2
"['JS \\ javascript', 'C++', 'SQL', 'C', 'PowerShell', 'VBA', 'Microsoft Access', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'R', 'Ada', 'Azure', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'Java', 'C', 'Oracle', 'Angular', 'Make']",1
"['JS \\ javascript', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'Azure', 'Node.js', 'Angular']",1
"['JS \\ javascript', 'C++', 'TS \\ TypeScript', 'C', 'Azure', 'Node.js', 'jQuery', 'Angular']",1
"['JS \\ javascript', 'C++', 'TS \\ TypeScript', 'C', 'Azure', 'Node.js', 'React', 'Next.js']",1
"['JS \\ javascript', 'C++', 'TS \\ TypeScript', 'C', 'MongoDB', 'Angular', 'AngularJS', 'Docker']",2
"['JS \\ javascript', 'Go', 'MySQL', 'Redis', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Docker']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C#', 'SQL', 'R', 'Visual Basic', 'React', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'C', 'Node.js', 'React', 'Next.js', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'C', 'React', 'Vue.js', 'WordPress', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'jQuery']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'Azure', 'React', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'jQuery', 'ASP.NET', 'AngularJS']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'jQuery', 'ASP.NET', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'MySQL', 'jQuery', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'R', 'Angular', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'jQuery', 'AngularJS']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'npm', 'Make']",3
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'R', 'React']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'TS \\ TypeScript', 'C', 'Amazon Web Services \\ AWS', 'React', 'Next.js']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'TS \\ TypeScript', 'C', 'Azure', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Azure', 'React']",1
"['JS \\ javascript', 'HTML \\ CSS', 'Go', 'Groovy', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'MongoDB', 'Redis', 'Azure', 'Google Cloud \\ GCP', 'React', 'Gatsby']",1
"['JS \\ javascript', 'HTML \\ CSS', 'Node.js', 'React', 'jQuery', 'Angular', 'Make', 'Composer']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Django', 'Docker']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Drupal', 'Kubernetes']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C#', 'SQL', 'PHP', 'jQuery', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C#', 'SQL', 'PowerShell', 'Ruby', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Java', 'C', 'Assembly', 'MySQL']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Java', 'C', 'Swift', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'MySQL']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C', 'Make']",2
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Bash', 'PowerShell', 'Amazon Web Services \\ AWS', 'Azure']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Java', 'Oracle', 'Amazon Web Services \\ AWS', 'Terraform']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Java', 'PHP', 'Oracle', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Node.js', 'React', 'Flask', 'Django']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'PostgreSQL', 'MySQL', 'Dynamodb', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Google Cloud \\ GCP', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Azure', 'jQuery', 'Vue.js', 'Maven']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'jQuery', 'Angular', 'AngularJS', 'Maven']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Oracle', 'Solr', 'Azure', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'PHP', 'MySQL', 'Node.js', 'React', 'jQuery']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'React', 'Vite', 'Webpack']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Java', 'Amazon Web Services \\ AWS', 'React', 'Spring Boot']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Java', 'Angular', 'Spring Boot', 'Maven']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Visual Basic', 'VBA', 'React', 'Express']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Ada', 'MySQL', 'Node.js', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Go', 'Node.js', 'React', 'Next.js', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Java', 'Kotlin', 'Groovy', 'Azure', 'React']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Java', 'Node.js', 'React', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'PHP', 'Amazon Web Services \\ AWS', 'React', 'Docker', 'Make']",1
"['JS \\ javascript', 'Java', 'Amazon Web Services \\ AWS', 'jQuery', 'Angular', 'Docker', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'Java', 'Azure', 'Node.js', 'React', 'Angular', 'Spring Boot', 'Docker']",1
"['JS \\ javascript', 'Java', 'Azure', 'OpenShift', 'Node.js', 'Docker', 'Terraform', 'Ansible']",1
"['JS \\ javascript', 'Java', 'H', 'Amazon Web Services \\ AWS', 'jQuery', 'Angular', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'Java', 'Kotlin', 'MongoDB', 'Amazon Web Services \\ AWS', 'React', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'Java', 'Kotlin', 'Redis', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Node.js', 'Make']",1
"['JS \\ javascript', 'Java', 'MySQL', 'Amazon Web Services \\ AWS', 'React', 'Angular', 'Vue.js', 'Spring Boot']",1
"['JS \\ javascript', 'Java', 'Oracle', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Kubernetes']",1
"['JS \\ javascript', 'Java', 'PostgreSQL', 'Oracle', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Angular']",1
"['JS \\ javascript', 'PostgreSQL', 'Clickhouse', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Firebase', 'Node.js', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Kubernetes', 'Terraform', 'Ansible']",1
"['JS \\ javascript', 'PYTHON', 'Bash', 'jQuery', 'Flask', 'Docker', 'Pip', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Go', 'R', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Go', 'Spring Boot', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Spring Boot', 'Docker', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'React', 'Angular']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'C', 'Perl', 'Node.js', 'AngularJS']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'Go', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C', 'MySQL', 'Amazon Web Services \\ AWS']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Spring Boot']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Databricks', 'Databricks', 'Spring Boot', 'Docker', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Go', 'Amazon Web Services \\ AWS', 'Node.js', 'Make', 'Terraform']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'PHP', 'Ruby', 'Node.js', 'Vue.js', 'Django']",1
"['JS \\ javascript', 'PYTHON', 'Kotlin', 'Ruby', 'Amazon Web Services \\ AWS', 'React', 'Ruby on Rails', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Angular']",2
"['JS \\ javascript', 'PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Next.js', 'Terraform']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Azure', 'Angular', 'Django', 'Make', 'Terraform']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Dynamodb', 'Amazon Web Services \\ AWS', 'React', 'Next.js', 'Angular']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Java', 'Scala', 'Oracle', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'Flask', 'FastAPI', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'TS \\ TypeScript', 'Java', 'Azure', 'Kubernetes', 'Gradle']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Next.js']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Go', 'Kotlin', 'Amazon Web Services \\ AWS', 'React']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Go', 'Node.js', 'React', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Go', 'Snowflake', 'React', 'Make']",1
