Techs,Count
"[""azure devops"", ""kubernetes""]",1
"[""azure function app"", ""azure service bus"", ""c#"", ""logic apps"", ""mongodb"", ""restful"", ""salesforce"", ""workday""]",1
"[""azure pipelines"", ""contentful"", ""css"", ""docker"", ""git"", ""html"", ""java"", ""javascript"", ""jenkins"", ""kubernetes"", ""next.js"", ""nodejs"", ""parcel"", ""react"", ""redux"", ""webpack""]",1
"[""azure sql server"", ""powershell"", ""sql"", ""sql server"", ""t-sql""]",1
"[""azure virtual desktop"", ""bitlocker"", ""configuration manager"", ""group policy"", ""intune"", ""jamf"", ""mac mdm"", ""microsoft 365 apps for enterprise"", ""powershell"", ""windows"", ""windows update for business"", ""zsh""]",1
"[""azure"", ""azure cli"", ""azure devops"", ""big-ip f5"", ""powershell"", ""python"", ""terraform""]",1
"[""azure"", ""azure data bricks"", ""etl"", ""microsoft sql"", ""python""]",1
"[""azure"", ""azure data factory"", ""cosmos db"", ""power bi"", ""sql server"", ""ssis"", ""ssrs"", ""t-sql""]",1
"[""azure"", ""azure devops"", ""express.js"", ""flutter"", ""javascript"", ""jira"", ""json"", ""ms sql server"", ""ms teams"", ""nestjs"", ""node.js"", ""postman"", ""rest"", ""soap"", ""typescript"", ""xml""]",1
"[""azure"", ""azure ml"", ""cosmos db"", ""cypher"", ""databricks"", ""gremlin"", ""hugging face"", ""neo4j"", ""powerbi"", ""python"", ""pytorch"", ""scikit-learn"", ""sql""]",1
"[""azure"", ""bash"", ""chrome"", ""jamf"", ""macos"", ""os x"", ""sh"", ""unix""]",1
"[""azure"", ""bash"", ""datadog"", ""powershell"", ""python"", ""terraform""]",1
"[""azure"", ""bloomberg"", ""ci/cd"", ""devops"", ""fix"", ""kdb+/q"", ""paas"", ""python"", ""sonarqube"", ""sql""]",1
"[""azure"", ""bootstrap"", ""css"", ""django"", ""html"", ""javascript"", ""python"", ""sql"", ""sql server""]",1
"[""azure"", ""c"", ""c++"", ""cmake"", ""freertos"", ""gtest"", ""zephyr"", ""\u03bcc/os""]",1
"[""azure"", ""c#"", ""c++"", ""javascript"", ""jenkins""]",1
"[""azure"", ""c#"", ""elasticsearch"", ""ml/ai"", ""postgres"", ""python"", ""sql"", ""vuejs""]",1
"[""azure"", ""c#"", ""sql"", ""vb.net"", ""visual studio""]",1
"[""azure"", ""chromatic"", ""css"", ""css3"", ""es6"", ""figma"", ""gatsby.js"", ""gcp"", ""graphql"", ""graphql"", ""html"", ""javascript"", ""jest"", ""mongodb"", ""mui v5"", ""react testing library"", ""react.js"", ""redis"", ""redux"", ""redux sagas"", ""rest"", ""storybook.js""]",1
"[""azure"", ""cloud"", ""devops"", ""kubernetes"", ""sdlc""]",1
"[""azure"", ""css"", ""html"", ""java"", ""javascript"", ""jave ee"", ""jndi"", ""json"", ""ldap"", ""linux"", ""microsoft active directory"", ""mysql"", ""netscape"", ""nosql"", ""okta"", ""onelogin"", ""openid connect"", ""oracle"", ""oracle identity manager"", ""perl"", ""php"", ""python"", ""radius"", ""rest"", ""ruby"", ""shibboleth"", ""soap"", ""sql"", ""sql server"", ""tacacs"", ""transact sql"", ""unix"", ""unix shell (bash)"", ""xml""]",1
"[""azure"", ""databases"", ""go"", ""kubernetes"", ""linux"", ""postgres"", ""python""]",1
"[""azure"", ""databricks"", ""python"", ""sql"", ""unix""]",1
"[""azure"", ""dax"", ""power bi"", ""sql""]",1
"[""azure"", ""devops"", ""hibernate orm framework"", ""java ee (j2ee)"", ""jsf"", ""microservice"", ""mybatis"", ""spring""]",1
"[""azure"", ""git"", ""go"", ""golang"", ""graphql"", ""kubernetes"", ""react"", ""sql"", ""terraform"", ""typescript""]",1
"[""azure"", ""graphql"", ""kubernetes"", ""mongodb"", ""node.js"", ""react"", ""rest""]",1
"[""azure"", ""j2ee"", ""java"", ""json"", ""kubernetes"", ""ocp"", ""restful"", ""soap"", ""spring"", ""springboot""]",1
"[""azure"", ""java"", ""ldap"", ""linux"", ""powershell"", ""python""]",1
"[""azure"", ""java"", ""python"", ""sql"", ""visualbasic""]",1
"[""azure"", ""snowflake"", ""sql""]",1
"[""azure""]",1
"[""babel"", ""css3"", ""figma"", ""git"", ""html5"", ""javascript"", ""npm"", ""react.js"", ""sass"", ""scss"", ""vite"", ""vue.js"", ""webpack""]",1
"[""bacnet"", ""c#/.net"", ""devops"", ""flask"", ""git"", ""html/css"", ""jenkins"", ""jira"", ""linux"", ""modbus"", ""mqtt"", ""python"", ""react"", ""redis"", ""rest"", ""selenium"", ""typescript"", ""windows""]",1
"[""bamboo"", ""concourse"", ""gitlab"", ""golang"", ""hudson"", ""jenkins"", ""kubernetes"", ""pivotal cloud foundry"", ""python""]",1
"[""banner"", ""cognos"", ""excel"", ""microsoft office 365"", ""microsoft office suite"", ""outlook"", ""word""]",1
"[""bartender"", ""cogenx"", ""factorytalk view me"", ""fanuc robotics"", ""focus"", ""studio 5000"", ""systech serialization software""]",1
"[""bash"", ""bitbucket"", ""docker"", ""flask"", ""git"", ""github"", ""javascript"", ""jquery"", ""kubernetes"", ""linux"", ""python"", ""windows""]",1
"[""bash"", ""c"", ""linux"", ""python"", ""yocto""]",1
"[""bash"", ""c/c++"", ""cuda"", ""debootstrap"", ""dnxhd"", ""dpkg-deb"", ""ffmpeg"", ""gcc"", ""git"", ""h.264"", ""h.265"", ""ieee1588"", ""iptv"", ""jpeg-xs"", ""jpeg2000"", ""linux"", ""make"", ""matrox dsx sdk"", ""mov"", ""mpeg-ts"", ""mxf"", ""newtek ndi sdk"", ""opencl"", ""pbuilder"", ""prores"", ""python"", ""rist"", ""rootfs"", ""sdi"", ""sh"", ""simd/sse/avx"", ""smpte st2059"", ""smpte st2110"", ""srt"", ""tcp/udp/rtp"", ""utc/tai"", ""webtv""]",1
"[""bash"", ""c#"", ""c++"", ""codesys"", ""ethernet/ip"", ""git"", ""github"", ""java"", ""linux"", ""modbus"", ""python""]",1
"[""bash"", ""c#"", ""groovy"", ""java"", ""jenkins"", ""jira"", ""oop"", ""perforce"", ""python"", ""teamcity"", ""unreal 4"", ""unreal 5""]",1
"[""bash"", ""c++"", ""can"", ""cmake"", ""din spec 70121"", ""docker"", ""grpc"", ""iso 15118"", ""jira"", ""linux"", ""make"", ""modbus"", ""ocpp"", ""python"", ""sae j1772"", ""websockets"", ""yocto""]",1
"[""bash"", ""crowdstrike"", ""elastic"", ""kql"", ""mde"", ""powershell"", ""python"", ""sentinel"", ""sigma"", ""splunk"", ""splunk spl"", ""sysmon"", ""windows sentinel kql""]",1
"[""bash"", ""css"", ""github"", ""helios"", ""html"", ""java"", ""jenkins"", ""jsp"", ""linux"", ""maven"", ""nexus"", ""perl"", ""servlets"", ""shell"", ""spring"", ""sql"", ""tomcat"", ""unix"", ""windows""]",1
"[""bash"", ""dev ops"", ""dhcp"", ""ethernet"", ""linux"", ""model based design"", ""objective-c"", ""python"", ""scrum"", ""windows""]",1
"[""bash"", ""devops"", ""fortify"", ""github actions"", ""gitlab ci"", ""jenkins"", ""kubernetes"", ""owasp"", ""python"", ""sonarqube""]",1
"[""bash"", ""docker"", ""gitlab"", ""go"", ""golang"", ""jenkins"", ""kubernetes"", ""python""]",1
"[""bash"", ""docker"", ""java"", ""jenkins"", ""kafka"", ""kubernetes"", ""linux"", ""oracle"", ""postgresql"", ""rabbitmq"", ""sql""]",1
"[""bash"", ""edi"", ""ftp"", ""ibm sterling mft"", ""sftp"", ""shell"", ""unix""]",1
"[""bash"", ""go"", ""javascript"", ""linux"", ""python""]",1
"[""bash"", ""gpu"", ""jax"", ""k8s"", ""kubernetes"", ""python"", ""pytorch"", ""slurm"", ""tensorflow"", ""tpu""]",1
"[""bash"", ""java"", ""rest apis"", ""spring""]",1
"[""bash"", ""python""]",1
"[""bazel"", ""buck"", ""c++"", ""gerrit"", ""git"", ""gitlab ci/cd"", ""jenkins"", ""linux"", ""maven"", ""pantsbuild"", ""python"", ""teamcity""]",1
"[""bazel"", ""c++"", ""css"", ""docker"", ""html"", ""javascript"", ""kubernetes"", ""postgresql"", ""rust"", ""typescript""]",1
"[""bdd"", ""j2ee"", ""java"", ""junit"", ""linux"", ""rest"", ""scala"", ""spring"", ""sql"", ""unix""]",1
"[""beam"", ""flink"", ""kafka"", ""ml""]",1
"[""berkeleydb"", ""c++"", ""cassandra"", ""foundationdb"", ""hadoop"", ""hdfs"", ""innodb"", ""java"", ""mysql"", ""postgresql"", ""rocksdb"", ""spark"", ""sql""]",1
"[""bgp"", ""cisco identity services engine"", ""ios"", ""ipsec vpn"", ""logicmonitor"", ""microsoft azure networking"", ""osfp"", ""palo alto ngfw"", ""panorama"", ""panos"", ""solarwinds network performance monitor"", ""tcpdump"", ""wireshark"", ""zscaler digital experience"", ""zscaler internet access"", ""zscaler private access""]",1
"[""bgp"", ""cisco"", ""dwdm"", ""eigrp"", ""ipsec"", ""mpls"", ""ospf"", ""ppp"", ""vpn"", ""vrf""]",1
"[""bgp"", ""cti"", ""dwdm"", ""ethernet"", ""lte"", ""ospf"", ""rip"", ""sonet"", ""tcp/ip"", ""voip"", ""vpn""]",1
"[""big query"", ""bitbucket"", ""confluence"", ""gcp"", ""gcs"", ""gke"", ""java"", ""jenkins"", ""jira"", ""kafka"", ""pub/sub"", ""spring""]",1
"[""big query"", ""google cloud platform"", ""iics"", ""informatica"", ""java 11"", ""java 17"", ""postgresql"", ""react js"", ""spring batch"", ""spring boot"", ""sql""]",1
"[""bigquery"", ""cassandra"", ""flink"", ""golang"", ""graphql"", ""kafka"", ""kubernetes"", ""python"", ""redis"", ""scala""]",1
"[""bigquery"", ""cloud function"", ""cloud run"", ""cloud sql"", ""compute engine"", ""data fusion"", ""dataflow"", ""gcp"", ""github"", ""google cloud platform"", ""http"", ""https"", ""java"", ""linux"", ""mq"", ""python"", ""sftp"", ""tekton"", ""terraform""]",1
"[""bigtable"", ""containers"", ""docker"", ""dynamodb"", ""java"", ""jenkins"", ""kubernetes"", ""mongodb"", ""nosql"", ""openshift"", ""plot.ly dash"", ""python"", ""r""]",1
"[""billingcenter"", ""claimcenter"", ""confluence"", ""guidewire"", ""java"", ""jira"", ""jira service desk"", ""policycenter"", ""uipath""]",1
"[""bim"", ""concept"", ""excel"", ""outlook"", ""ram"", ""revit structure"", ""risa-3d"", ""robot"", ""sap 2000"", ""word""]",1
"[""birt"", ""html"", ""microsoft power bi"", ""xtml""]",1
"[""bitbucket"", ""cisco callstudio"", ""eclipse"", ""java"", ""jenkins"", ""jira"", ""linux"", ""mysql"", ""nuance"", ""oracle"", ""postgres"", ""unix""]",1
"[""bitbucket"", ""confluence"", ""css"", ""d3"", ""docker"", ""git"", ""go"", ""grafana"", ""html"", ""javascript"", ""jira"", ""jsx"", ""kibana"", ""kubernetes"", ""linux"", ""mixpanel"", ""mysql"", ""node"", ""postgresql"", ""react"", ""segment"", ""sentry"", ""sql server""]",1
"[""bitbucket"", ""confluence"", ""cucumber"", ""docker"", ""java"", ""jenkins"", ""jira"", ""kubernetes""]",1
"[""bitbucket"", ""css"", ""gatsby"", ""git"", ""github"", ""graphql"", ""gulp"", ""html"", ""javascript"", ""jquery"", ""jstl"", ""kotlin"", ""less"", ""react"", ""rest"", ""sass"", ""webpack""]",1
"[""bitbucket"", ""git"", ""javascript"", ""jenkins"", ""jira"", ""react"", ""typescript""]",1
"[""bitbucket/git"", ""cloud foundry"", ""j2ee"", ""java"", ""jenkins"", ""kubernetes"", ""restful web services"", ""spring boot""]",1
"[""bitcoin"", ""docker"", ""macbook"", ""node.js"", ""postgres"", ""react-native"", ""vue""]",1
"[""blazemeter"", ""cucumber"", ""datadog"", ""java"", ""javascript"", ""jenkins"", ""jira"", ""jmeter"", ""loadninja"", ""loadrunner"", ""postman"", ""python"", ""selenium"", ""zephyr""]",1
"[""bloc"", ""dart"", ""flutter"", ""git"", ""graphql"", ""provider"", ""rest apis"", ""riverpod""]",1
"[""blockchain"", ""docker"", ""dynamodb"", ""golang"", ""mongodb"", ""postgres"", ""rails"", ""ruby""]",1
"[""blockchain"", ""git"", ""javascript"", ""typescript""]",1
"[""blue pris""]",1
"[""blueprint"", ""c++"", ""edl/otio"", ""github"", ""houdini"", ""maya"", ""python"", ""redshift"", ""unreal engine"", ""usd"", ""vr/ar""]",1
"[""blueprints"", ""c++"", ""unreal engine""]",1
"[""bluetooth"", ""c"", ""c++"", ""can"", ""dram"", ""ethernet"", ""http"", ""i2c"", ""linux"", ""lvds"", ""rest"", ""rs-232"", ""rs-485"", ""rtc"", ""rtp"", ""sip"", ""spi"", ""srtp"", ""tcp"", ""uart"", ""udp"", ""uwb"", ""wifi"", ""xmpp""]",1
"[""bluetooth"", ""c"", ""c++"", ""linux"", ""perl"", ""python"", ""rf"", ""unix"", ""usb"", ""wifi""]",1
"[""bluetooth"", ""c/c++"", ""can"", ""ethernet"", ""golang"", ""java"", ""linux"", ""python"", ""tcp/ip"", ""unix"", ""usb"", ""wifi""]",1
"[""bluetooth/ble"", ""c"", ""c++"", ""ethernet"", ""git"", ""i2c"", ""iec 62304"", ""iso 13485"", ""python"", ""spi"", ""tcp/ip"", ""uart"", ""usb"", ""wifi""]",1
"[""bms"", ""c#"", ""c++"", ""dcs"", ""functional block diagram"", ""ladder logic"", ""mes"", ""ms sql"", ""plcs"", ""python"", ""scada"", ""structured text""]",1
"[""boost"", ""c#"", ""c++"", ""java"", ""linux"", ""stl"", ""unix""]",1
"[""bootstrap"", ""c#.net"", ""css3"", ""git"", ""gitlab"", ""html5"", ""javascript"", ""jest"", ""jquery"", ""json"", ""laravel"", ""mysql"", ""node.js"", ""nosql"", ""oracle"", ""php"", ""phpunit"", ""react"", ""react testing library"", ""redux"", ""rest"", ""soap"", ""sql"", ""sql server"", ""vue"", ""xml""]",1
"[""bootstrap"", ""css"", ""git"", ""html5"", ""javascript"", ""jquery"", ""mysql"", ""php"", ""react"", ""vue.js"", ""wordpress""]",1
"[""bootstrap"", ""css"", ""html"", ""javascript"", ""kotlin"", ""next.js"", ""react"", ""react native"", ""swift"", ""typescript""]",1
"[""bootstrap"", ""css3"", ""cucumber"", ""cypress"", ""figma"", ""git"", ""html"", ""http"", ""java"", ""javascript"", ""jira"", ""linux"", ""mongodb"", ""nodejs"", ""react"", ""react testing library"", ""redux"", ""springboot"", ""unix""]",1
"[""bootstrap"", ""css3"", ""drupal 7"", ""html 5"", ""javascript"", ""jquery"", ""php""]",1
"[""bootstrap"", ""dhtml"", ""html"", ""j2ee"", ""java"", ""jquery"", ""jsf"", ""mybatis"", ""oracle sql"", ""spring"", ""xml"", ""xsl""]",1
"[""bootstrap"", ""dhtml"", ""html"", ""j2ee"", ""java"", ""jquery"", ""jsf"", ""mybatis"", ""spring"", ""web services"", ""xml"", ""xsl""]",1
"[""bootstrap"", ""html/dhtml"", ""j2ee"", ""java"", ""jquery"", ""jsf"", ""mybatis"", ""oracle"", ""spring"", ""web services"", ""xml/xsl""]",1
"[""broadway"", ""c#"", ""c/c++"", ""docker"", ""ecto"", ""elixir"", ""git"", ""java"", ""javascript"", ""kafka"", ""kubernetes"", ""liveview"", ""nx"", ""postgresql"", ""python"", ""rabbitmq"", ""ruby""]",1
"[""bson"", ""c"", ""c++"", ""hadoop"", ""hive"", ""java"", ""json"", ""linux"", ""maven"", ""pig"", ""pig"", ""pmr"", ""tor"", ""unix"", ""zoom""]",1
"[""bson"", ""confluence"", ""elasticsearch"", ""hadoop"", ""hbase"", ""java"", ""javascript"", ""jira"", ""json"", ""linux"", ""mongodb"", ""nifi"", ""nosql"", ""python"", ""unix"", ""windows""]",1
"[""building automation system software"", ""networking""]",1
"[""c"", ""c#"", ""c++"", ""c/c++"", ""java"", ""javascript"", ""python"", ""pytorch"", ""tensorflow"", ""triton""]",1
"[""c"", ""c#"", ""c++"", ""core data"", ""graphql"", ""ios"", ""java"", ""javascript"", ""python"", ""swift"", ""swiftui"", ""xctest"", ""xcuitest""]",1
"[""c"", ""c#"", ""c++"", ""cuda"", ""java"", ""javascript"", ""onnx"", ""python"", ""pytorch"", ""tensorflow""]",1
"[""c"", ""c#"", ""c++"", ""ethercat"", ""freertos"", ""git"", ""i2c"", ""iar"", ""msp430"", ""nvidia tegra"", ""nxp imx6"", ""pci/pcie"", ""pic"", ""python"", ""qnx"", ""qt"", ""spi"", ""stm32"", ""subversion"", ""tcp/ip"", ""uart"", ""usb"", ""verilog"", ""visual studio""]",1
"[""c"", ""c#"", ""c++"", ""gcc"", ""git"", ""iec61131-3"", ""linux"", ""lua"", ""python"", ""rtos""]",1
"[""c"", ""c#"", ""c++"", ""git"", ""hmi"", ""labview"", ""plc"", ""rs232"", ""tcp/ip"", ""twincat"", ""udp"", ""visual studio""]",1
"[""c"", ""c#"", ""c++"", ""java"", ""javascript"", ""microsoft azure storage"", ""python""]",1
"[""c"", ""c#"", ""c++"", ""java"", ""javascript"", ""python"", ""typescript""]",1
"[""c"", ""c#"", ""c++"", ""labview"", ""tcp/ip""]",1
"[""c"", ""c#"", ""c++"", ""linux"", ""matlab"", ""python"", ""simulink""]",1
"[""c"", ""c#"", ""c++"", ""python""]",1
"[""c"", ""c#"", ""win32"", ""windows api""]",1
"[""c"", ""c#"", ""windows""]",1
"[""c"", ""c++"", ""c++11"", ""c++14"", ""c++17"", ""flatbuffers"", ""hls"", ""http"", ""json"", ""linux"", ""protobufs"", ""qnx"", ""rest"", ""rtp"", ""rtsp"", ""tls"", ""websockets"", ""xml""]",1
"[""c"", ""c++"", ""can"", ""ci/cd"", ""ethernet"", ""git"", ""i2c"", ""iec 61508"", ""iot"", ""iso 26262"", ""rtos"", ""spi"", ""uart"", ""ul 2580""]",1
"[""c"", ""c++"", ""can"", ""fpga"", ""gps"", ""i2c"", ""lidar"", ""spi"", ""uart""]",1
"[""c"", ""c++"", ""can"", ""python""]",1
"[""c"", ""c++"", ""cs+"", ""green hills"", ""iar""]",1
"[""c"", ""c++"", ""embedded linux"", ""ethernet"", ""freertos"", ""i2c"", ""pcie"", ""spi"", ""usb""]",1
"[""c"", ""c++"", ""git"", ""java"", ""perforce"", ""python""]",1
"[""c"", ""c++"", ""git"", ""linux"", ""perl"", ""posix"", ""python"", ""shell"", ""svn"", ""tcp/ip"", ""unix""]",1
"[""c"", ""c++"", ""gitlab"", ""hadoop"", ""hive"", ""java"", ""jenkins"", ""jupyter notebooks"", ""map-reduce"", ""maven"", ""pig"", ""pyspark"", ""python""]",1
"[""c"", ""c++"", ""go"", ""http"", ""java"", ""python"", ""tcp/ip""]",1
"[""c"", ""c++"", ""go"", ""i2c"", ""linux"", ""python"", ""usb"", ""yocto""]",1
"[""c"", ""c++"", ""go"", ""java"", ""scala""]",1
"[""c"", ""c++"", ""go"", ""linux kernel"", ""python"", ""roblox""]",1
"[""c"", ""c++"", ""html"", ""java"", ""javascript"", ""mysql"", ""python"", ""sql""]",1
"[""c"", ""c++"", ""http"", ""java"", ""perl"", ""python"", ""tcp/ip""]",1
"[""c"", ""c++"", ""i2c"", ""openwrt"", ""python"", ""spi"", ""tcp-ip"", ""uart"", ""wifi""]",1
"[""c"", ""c++"", ""java"", ""linux"", ""python"", ""qml"", ""qt"", ""tcp/ip""]",1
"[""c"", ""c++"", ""java"", ""linux"", ""qt""]",1
"[""c"", ""c++"", ""linux"", ""matlab"", ""raptor"", ""simulink""]",1
"[""c"", ""c++"", ""linux"", ""python"", ""rtos""]",1
"[""c"", ""c++"", ""mssql"", ""python"", ""sql"", ""windows""]",1
"[""c"", ""can"", ""i2c"", ""linux"", ""rtc"", ""rust"", ""spi"", ""uart""]",1
"[""c"", ""css"", ""git"", ""html"", ""java"", ""javascript"", ""mocha"", ""mysql"", ""python"", ""selenium"", ""svn"", ""testng""]",1
"[""c"", ""db/2"", ""esql"", ""iib"", ""java"", ""jcl"", ""jenkins"", ""mqseries"", ""sql"", ""wmb"", ""xml"", ""z/os""]",1
"[""c"", ""docker"", ""linux"", ""python""]",1
"[""c"", ""ethernet"", ""i2c"", ""linux"", ""python"", ""spi"", ""uart"", ""windows""]",1
"[""c"", ""java"", ""kotlin"", ""objective-c"", ""react native"", ""swift""]",1
"[""c"", ""jazzhr"", ""matlab"", ""python""]",1
"[""c"", ""kshell"", ""microfocus cobol"", ""mssql"", ""oracle"", ""sql"", ""unix""]",1
"[""c"", ""linux"", ""microsoft office suite"", ""python"", ""shell scripting""]",1
"[""c"", ""linux"", ""mysql"", ""react express"", ""ruby on rails"", ""svn""]",1
"[""c"", ""llvm"", ""rust"", ""simd""]",1
"[""c"", ""oracle"", ""pl/sql""]",1
"[""c/c++"", ""ci/cd"", ""cockroachdb"", ""git"", ""golang"", ""linux"", ""postgres"", ""python"", ""sql"", ""sqlite"", ""swift"", ""ui"", ""yugabyte""]",1
"[""c/c++"", ""cognex vision pro"", ""halcon"", ""keyence"", ""matrox"", ""opencv"", ""point cloud library (pcl)""]",1
"[""c/c++"", ""css"", ""html"", ""http"", ""java"", ""javascript"", ""javascript"", ""python"", ""typescript""]",1
"[""c/c++"", ""css"", ""html"", ""http"", ""java"", ""javascript"", ""python"", ""typescript""]",1
"[""c/c++"", ""cuda"", ""docker"", ""hip"", ""kubernetes"", ""mpi"", ""opencl"", ""openmp"", ""python"", ""singularity""]",1
"[""c/c++"", ""cuda""]",1
"[""c/c++"", ""d-bus"", ""linux"", ""yocto""]",1
"[""c/c++"", ""dots"", ""mass entity"", ""unreal engine""]",1
"[""c/c++"", ""dsp"", ""fpga"", ""linux"", ""tcp/ip"", ""ubuntu"", ""yocto""]",1
"[""c/c++"", ""dynamodb"", ""fastapi"", ""git"", ""javascript"", ""nextjs"", ""opengl"", ""pydantic"", ""python"", ""react"", ""tailwindcss"", ""threejs"", ""typescript"", ""unity"", ""vuejs"", ""webassembly"", ""webgl""]",1
"[""c/c++"", ""git"", ""linux"", ""python"", ""qml/qtquick"", ""qt framework"", ""subversion"", ""windows""]",1
"[""c/c++"", ""go"", ""java""]",1
"[""c/c++"", ""grpc"", ""linux"", ""python"", ""tcp/ip""]",1
"[""c/c++"", ""iec 61131-3"", ""plc""]",1
"[""c/c++"", ""java"", ""matlab"", ""python"", ""visual basic""]",1
"[""c/c++"", ""javascript"", ""laser technology"", ""python""]",1
"[""c/c++"", ""javascript"", ""linux"", ""macos"", ""python"", ""rust"", ""typescript""]",1
"[""c/c++"", ""jazzhr""]",1
"[""c/c++"", ""labview"", ""linux"", ""matlab/simulink"", ""python""]",1
"[""c/c++"", ""linux"", ""matlab"", ""python""]",1
"[""c/c++"", ""matlab"", ""modelsim"", ""quartus"", ""questasim"", ""software"", ""system verilog"", ""verilog"", ""vivado""]",1
"[""c/c++/c#"", ""labview"", ""linux"", ""mil"", ""ni-os"", ""opencv"", ""tcp/ip"", ""windows"", ""windows embedded""]",1
"[""c#.net"", ""chempax"", ""crm"", ""d365"", ""dynamics ax 2012"", ""erp"", ""microsoft access"", ""microsoft excel"", ""mssql"", ""origami risk"", ""salesforce"", ""sharepoint"", ""tableau"", ""vba"", ""vbscript"", ""visual studio 2012""]",1
"[""c#"", ""c/c++"", ""docker"", ""go"", ""golang"", ""java"", ""javascript"", ""objective-c"", ""python"", ""react"", ""terraform""]",1
"[""c#"", ""c/c++"", ""vc++""]",1
"[""c#"", ""c++"", ""ci/cd"", ""frostbite"", ""git"", ""perforce"", ""visualstudio""]",1
"[""c#"", ""c++"", ""cryengine"", ""css"", ""excel"", ""frostbite"", ""git"", ""html5"", ""java"", ""javascript"", ""ms teams"", ""php"", ""python"", ""unity"", ""unreal"", ""word""]",1
"[""c#"", ""c++"", ""css"", ""java"", ""javascript"", ""kotlin"", ""php"", ""php"", ""python"", ""ruby"", ""rust"", ""scala"", ""sql"", ""swift"", ""vba""]",1
"[""c#"", ""c++"", ""ct"", ""mri"", ""pet"", ""python"", ""ultrasound"", ""x-ray""]",1
"[""c#"", ""c++"", ""devops"", ""golang"", ""python"", ""unreal 5""]",1
"[""c#"", ""c++"", ""dsp"", ""frostbite"", ""wpf""]",1
"[""c#"", ""c++"", ""dsp"", ""wpf""]",1
"[""c#"", ""c++"", ""elasticsearch"", ""graphql"", ""java"", ""javascript"", ""kafka"", ""nodejs"", ""opensearch"", ""python"", ""reactjs""]",1
"[""c#"", ""c++"", ""esri"", ""intergraph"", ""oracle"", ""safe fme"", ""smallworld"", ""sql""]",1
"[""c#"", ""c++"", ""flutter"", ""html"", ""java"", ""javascript"", ""json"", ""python"", ""xml""]",1
"[""c#"", ""c++"", ""git"", ""groovy"", ""java"", ""npm"", ""perl"", ""pixijs"", ""python"", ""ruby"", ""stencil"", ""typescript"", ""websockets"", ""windows""]",1
"[""c#"", ""c++"", ""go"", ""graphql"", ""http rest"", ""java"", ""kotlin"", ""python"", ""ruby"", ""serverless"", ""soa""]",1
"[""c#"", ""c++"", ""go"", ""java"", ""javascript"", ""nosql"", ""powershell"", ""python"", ""rust"", ""sql""]",1
"[""c#"", ""c++"", ""go"", ""java"", ""javascript"", ""python"", ""swift"", ""verilog""]",1
"[""c#"", ""c++"", ""go"", ""java"", ""kotlin""]",1
"[""c#"", ""c++"", ""golang"", ""java"", ""powershell"", ""python"", ""ruby""]",1
"[""c#"", ""c++"", ""java"", ""javascript"", ""python"", ""sql""]",1
"[""c#"", ""c++"", ""java"", ""python""]",1
"[""c#"", ""c++"", ""javascript"", ""python"", ""r"", ""r studio"", ""vb.net""]",1
"[""c#"", ""c++"", ""python""]",1
"[""c#"", ""confluence"", ""jira"", ""opsgenie"", ""saas"", ""workato""]",1
"[""c#"", ""cosmodb"", ""css"", ""javascript"", ""mysql"", ""nhibernate"", ""oracle"", ""react"", ""sql"", ""sql server"", ""typescript""]",1
"[""c#"", ""css"", ""drools"", ""html"", ""java"", ""javascript"", ""net""]",1
"[""c#"", ""css"", ""entity framework"", ""html"", ""javascript"", ""react"", ""restful"", ""sitecore"", ""vue.js"", ""web api"", ""wordpress""]",1
"[""c#"", ""css"", ""excel"", ""html"", ""javascript"", ""power bi"", ""sql""]",1
"[""c#"", ""css3"", ""ecmascript"", ""git"", ""html5"", ""javascript"", ""microsoft azure"", ""react"", ""typescript""]",1
"[""c#"", ""dns"", ""git"", ""gradle"", ""hibernate"", ""http"", ""java"", ""javascript"", ""jdbc"", ""jenkins"", ""jpa"", ""kotlin"", ""kubernetes"", ""linux"", ""maven"", ""npm"", ""oauth"", ""postgresql"", ""quarkus"", ""react"", ""redux"", ""rest"", ""scala"", ""spring"", ""tcp/ip"", ""tls"", ""typescript"", ""webpack""]",1
"[""c#"", ""docker"", ""golang"", ""java"", ""kubernetes"", ""linux"", ""nosql"", ""sql"", ""terraform""]",1
"[""c#"", ""dot net core""]",1
"[""c#"", ""eclips"", ""git"", ""internet"", ""java"", ""json"", ""sql"", ""visualstudio"", ""web"", ""xml"", ""yaml""]",1
"[""c#"", ""excel"", ""java"", ""javascript"", ""powerpoint"", ""word""]",1
"[""c#"", ""git"", ""github"", ""labview"", ""opencv"", ""tuleap""]",1
"[""c#"", ""git"", ""github"", ""labview"", ""opencv""]",1
"[""c#"", ""git"", ""java"", ""jenkins"", ""jira"", ""python""]",1
"[""c#"", ""git"", ""javascript"", ""mvc"", ""mvvm"", ""sql"", ""webapi""]",1
"[""c#"", ""git""]",1
"[""c#"", ""grpc"", ""java"", ""javascript"", ""kubernetes"", ""python"", ""sql"", ""thrift"", ""vue""]",1
"[""c#"", ""html"", ""javascript"", ""ms sql server"", ""ms visual studio"", ""sql"", ""vb""]",1
"[""c#"", ""java"", ""javascript"", ""linux"", ""python""]",1
"[""c#"", ""java"", ""junit"", ""python"", ""selenium"", ""testng""]",1
"[""c#"", ""java"", ""oracle"", ""python"", ""sql server""]",1
"[""c#"", ""java"", ""python"", ""web programming""]",1
